children,year_last_moved,Average Credit Card Transaction,Balance Transfer,Term Deposit,Life Insurance,Medical Insurance,Average A/C Balance,Personal Loan,Investment in Mutual Fund,Investment Tax Saving Bond,Home Loan,Online Purchase Amount,Investment in Commudity,Investment in Equity,Investment in Derivative,Portfolio Balance,ab_10,ab_11,ab_13,ab_17,ab_9,st_partner,st_singleNm,st_divSep,oc_10,oc_11,oc_12,ocp_10,ocp_12,hs_own,gender_f,semp_yes,semp_part_yes,fi
0,1964,13.99,0.0,34.99,64.46,42.98,34.99,0.0,0.0,0.0,0.0,0.0,31.28,5.83,23.74,35.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,6.0
0,1956,0.0,0.0,0.0,0.0,0.0,11.49,0.0,11.99,0.0,3.98,0.0,0.0,4.58,3.91,-15.32,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4.0
1,1998,0.0,0.0,0.0,40.98,0.0,4.99,54.45,13.99,0.0,0.0,0.0,8.2,12.24,19.07,31.85,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,35.0
1,1995,0.0,25.01,0.0,22.98,7.99,0.0,105.35,11.99,0.0,19.97,0.0,11.2,22.89,24.72,41.54,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
1,1977,71.96,29.99,123.95,65.97,107.37,141.41,141.43,211.31,3.0,10.2,1.49,79.85,84.81,111.75,272.04,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,26.25
0,1974,114.44,45.48,136.93,0.0,25.97,0.0,0.0,96.4,39.49,0.0,13.98,64.56,24.98,26.98,138.95,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,16.25
0,1996,7.99,0.0,0.0,0.0,51.45,0.0,0.0,0.0,0.0,0.0,0.0,11.89,0.0,8.58,-4.2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,18.75
0,1989,103.48,102.96,19.99,0.0,15.98,27.48,47.17,0.0,0.0,0.0,39.48,48.48,19.02,15.11,65.06,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,9.0
1,1976,69.98,0.0,0.0,8.99,21.98,67.45,0.0,0.0,0.0,6.72,0.0,20.19,12.36,16.4,64.04,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,21.25
0,1996,62.97,101.96,119.96,207.42,135.88,84.41,13.98,62.45,59.47,0.0,3.99,125.64,37.38,93.94,218.18,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,35.0
0,1982,0.0,0.0,0.0,17.99,0.0,24.99,0.0,0.0,0.0,0.0,0.0,3.6,4.17,7.16,16.08,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,4.0
0,1996,0.01,187.4,0.0,67.97,10.49,4.96,0.0,98.43,9.99,0.0,0.0,53.17,18.9,31.97,120.63,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,26.25
0,1970,0.0,119.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,9.99,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,6.0
0,1993,0.0,74.98,34.49,77.47,0.0,0.0,0.0,29.48,0.0,0.0,0.0,37.39,4.91,17.83,40.89,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,35.0
0,1961,36.98,0.0,124.47,47.99,29.47,59.98,39.96,57.48,0.0,0.0,0.0,47.78,26.24,39.15,111.3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,23.75
0,1979,109.36,98.49,0.0,0.0,13.48,0.0,0.0,0.0,0.0,0.0,0.0,44.27,0.0,2.25,59.82,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,9.0
1,1988,0.0,0.0,93.97,213.4,0.0,59.45,25.48,106.4,52.48,0.0,25.48,61.47,44.88,76.2,193.6,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,18.75
0,1989,46.48,94.99,0.0,109.45,79.93,50.96,14.49,565.99,0.0,0.0,0.0,66.17,105.24,136.8,338.93,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,6.0
0,1979,0.0,115.94,0.0,53.47,0.0,63.97,0.0,9.99,0.0,1.24,0.0,33.88,12.53,21.24,96.84,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,21.25
1,1985,139.44,49.97,15.48,29.47,24.47,139.18,15.99,76.9,32.97,10.21,21.99,51.77,49.54,53.16,197.99,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23.75
0,1986,17.99,17.99,0.0,95.96,13.49,109.46,0.0,0.0,0.0,0.0,0.0,29.09,18.24,36.49,141.84,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,26.25
0,1980,0.0,0.0,0.0,50.48,23.17,9.99,0.0,19.98,0.0,0.0,0.0,14.73,5.0,17.27,56.03,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,28.75
1,1986,0.0,0.0,158.94,0.0,0.0,0.0,27.46,0.0,0.0,0.0,0.0,31.79,4.58,4.58,11.85,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,16.25
2,1978,0.0,0.0,14.99,44.48,2.49,26.47,23.98,29.97,4.99,3.99,0.0,12.39,14.9,22.06,-16.31,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,16.25
2,1994,0.0,0.0,0.0,0.0,0.0,0.0,14.98,0.0,0.0,0.0,80.92,0.0,15.98,2.5,29.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,28.75
0,1997,53.47,247.43,0.0,143.41,17.02,7.03,0.0,192.34,4.49,7.99,12.46,92.27,37.39,60.72,183.32,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1979,0.0,0.03,0.0,0.0,0.0,61.94,0.0,0.0,0.0,0.0,0.0,0.01,10.32,10.32,0.87,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,13.75
0,1991,0.0,0.0,54.97,81.41,200.32,180.84,0.0,107.92,0.0,0.0,0.0,67.34,48.13,95.08,217.79,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,11.25
0,1989,21.47,0.0,29.98,110.93,75.42,83.31,0.0,128.89,21.95,19.19,110.92,47.56,60.71,70.08,223.75,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,16.25
1,1984,59.48,25.95,0.0,45.38,0.0,4.48,0.0,29.97,49.99,0.0,0.0,26.16,14.07,21.64,26.28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,26.25
0,1992,0.52,29.99,29.99,17.99,47.45,0.0,0.0,25.48,0.0,1.24,0.0,25.19,4.45,15.15,54.91,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,23.75
2,1990,204.94,858.78,344.32,229.88,106.91,78.18,607.49,132.41,0.0,0.0,0.0,348.97,136.35,192.48,668.92,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,26.25
1,1997,37.98,231.39,44.99,182.42,14.48,56.91,8.99,45.95,0.0,0.0,0.0,102.25,18.64,51.46,181.79,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,26.25
0,1991,0.0,0.0,30.98,41.97,0.0,0.0,5.39,0.0,12.98,0.0,0.0,14.59,3.06,10.06,16.75,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
0,1994,0.0,0.0,0.0,13.99,39.46,0.0,0.0,12.95,0.0,0.0,0.0,10.69,2.16,11.07,-54.96,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,26.25
0,1979,0.0,43.46,0.0,34.98,45.46,44.48,0.0,0.0,0.0,0.0,0.0,24.78,7.41,20.82,62.12,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,35.0
0,1985,15.99,29.99,0.0,69.47,6.99,45.47,0.0,103.42,5.98,1.74,33.98,24.49,31.77,38.56,94.69,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,6.0
0,1996,36.96,0.0,29.49,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,13.29,0.21,0.0,-43.03,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,18.75
0,1998,0.0,85.95,0.0,207.37,0.0,112.91,0.0,31.47,11.47,13.86,16.48,58.66,31.03,60.54,130.96,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,11.25
0,1991,176.96,34.48,0.0,49.91,0.0,20.98,0.0,0.0,0.0,0.0,0.0,52.27,3.5,11.82,57.32,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,6.0
1,1981,0.0,1.51,0.0,0.0,0.0,0.0,13.49,13.49,0.0,0.0,0.0,0.3,4.5,4.5,33.52,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,18.75
0,1953,0.0,158.33,31.46,267.23,10.47,171.4,0.0,22.96,0.0,0.0,5.0,93.5,33.23,78.68,141.52,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0
2,1996,0.0,52.47,0.0,13.48,24.46,48.96,0.0,90.39,0.0,0.0,74.98,18.08,35.72,29.55,113.04,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,28.75
0,1984,24.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,33.08,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,9.0
3,1994,0.0,19.99,39.97,11.98,0.0,50.47,30.98,126.39,0.0,0.0,0.0,14.39,34.64,36.64,115.65,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,35.0
2,1993,0.0,0.0,0.0,0.0,29.98,0.0,0.0,29.97,0.0,0.0,0.0,6.0,5.0,9.99,18.88,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,26.25
2,1984,10.0,98.97,19.99,301.86,20.88,138.95,0.0,127.34,0.0,24.47,17.96,90.34,51.45,98.17,270.79,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,28.75
1,1992,0.0,0.01,0.0,79.47,13.97,18.98,0.0,35.46,0.0,0.0,0.0,18.69,9.07,24.65,-4.57,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,11.25
1,1991,5.0,103.45,44.47,172.42,0.0,15.0,69.94,78.94,23.98,0.0,0.0,65.07,31.31,60.05,140.85,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
0,1996,0.0,317.41,0.0,81.92,29.47,9.99,0.0,279.17,29.98,0.0,0.0,85.76,53.19,71.76,174.17,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,23.75
0,1988,24.49,215.43,72.47,401.32,75.47,104.42,0.0,99.42,0.0,26.26,0.0,157.84,38.35,113.44,298.26,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,26.25
0,1998,9.99,0.0,0.0,0.0,0.0,0.0,0.0,55.97,0.0,0.0,0.0,2.0,9.33,9.33,17.73,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,23.75
0,1988,19.99,87.94,64.46,59.97,29.49,73.45,0.0,0.0,0.0,14.5,0.0,52.37,14.66,27.15,141.76,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,11.25
3,1983,0.0,25.0,193.46,116.95,29.43,124.39,304.72,45.47,42.44,31.18,46.97,72.97,99.2,110.57,324.83,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,26.25
0,1984,0.0,19.99,0.0,59.48,0.0,9.99,0.0,23.99,0.0,0.0,0.0,15.89,5.66,15.58,31.02,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,11.25
0,1973,0.0,14.99,0.0,0.01,0.0,14.49,0.01,9.99,0.0,0.0,0.0,3.0,4.08,4.08,-11.74,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,26.25
0,1987,0.0,68.47,69.44,49.99,0.0,0.0,0.0,11.99,19.49,6.99,0.0,37.58,6.41,13.58,58.41,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,28.75
0,1996,0.0,0.0,0.0,0.0,19.98,2.99,0.0,59.46,0.0,0.0,0.0,4.0,10.41,13.74,17.03,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,9.0
1,1991,0.0,0.0,0.0,0.0,9.99,0.0,95.91,94.94,0.0,0.0,20.29,2.0,35.19,33.47,4.81,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
0,1989,0.0,0.0,0.0,61.86,0.0,14.99,0.0,81.86,1.0,7.97,0.0,12.37,17.64,26.62,77.91,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,6.0
0,1962,0.0,0.0,0.0,85.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.0,14.33,22.75,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.0
0,1985,0.0,19.49,0.0,0.0,0.0,28.99,0.0,0.0,0.0,0.0,0.0,3.9,4.83,4.83,47.75,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,13.75
1,1994,67.99,21.47,31.98,133.88,0.0,53.96,26.49,13.97,3.99,0.0,2.49,51.06,16.82,38.72,89.24,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,26.25
3,1975,9.49,15.99,44.97,36.96,9.49,0.0,4.99,33.48,29.98,0.0,0.0,23.38,11.41,19.15,9.36,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,21.25
2,1997,0.0,29.48,83.85,109.43,0.0,50.44,155.31,40.97,37.95,2.24,0.0,44.55,47.82,65.68,179.9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.65,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,35.0
2,1978,145.48,30.0,14.99,124.96,29.47,18.48,37.95,43.98,3.0,0.0,0.0,68.98,17.24,42.97,154.46,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
1,1987,0.0,0.0,9.49,0.0,15.48,28.99,5.99,71.85,7.99,1.49,8.98,4.99,20.88,21.72,25.8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,21.25
1,1976,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,0.0,0.0,0.0,1.73,1.73,17.68,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
2,1994,9.99,0.0,10.0,8.99,23.47,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0.0,5.41,54.04,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
0,1973,23.98,0.0,43.98,0.0,61.48,193.95,42.98,0.0,0.0,19.48,27.98,25.89,47.4,49.74,104.42,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,11.25
0,1980,0.0,0.0,0.0,39.98,0.0,0.0,0.0,19.49,0.0,0.0,0.0,8.0,3.25,9.91,20.51,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,13.75
0,1962,67.48,90.47,47.98,97.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.68,0.0,16.24,93.51,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.0
2,1993,24.99,0.0,0.0,0.0,42.97,0.0,6.99,0.0,0.0,0.0,37.91,13.59,7.48,8.33,24.74,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,26.25
3,1995,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-41.19,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
1,1975,0.0,0.0,0.0,24.49,0.0,0.0,134.35,0.0,0.0,0.0,0.0,4.9,22.39,26.47,30.25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
2,1996,0.0,0.51,0.0,0.0,5.49,12.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,2.92,-3.5,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,21.25
2,1995,0.0,0.01,18.98,82.91,0.0,19.98,32.97,15.49,0.0,0.0,0.0,20.38,11.41,25.23,70.76,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
0,1997,28.97,49.48,0.0,47.98,47.97,28.49,0.0,0.0,0.0,0.0,0.0,34.88,4.75,20.74,35.96,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,13.75
0,1991,40.96,0.0,39.97,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,18.68,0.0,2.08,5.44,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
1,1982,0.01,0.0,0.0,0.0,0.0,0.0,111.95,0.0,0.0,0.0,0.0,0.0,18.66,18.66,48.14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,35.0
0,1977,27.99,9.99,0.0,58.93,0.0,28.97,7.99,32.08,0.0,0.0,0.01,19.38,11.51,21.33,57.13,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,26.25
0,1994,12.79,0.0,39.46,161.37,12.79,93.43,0.0,66.37,24.44,37.42,30.47,45.28,42.02,59.73,150.19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,28.75
2,1987,0.0,0.0,0.0,79.47,29.99,17.49,0.0,0.0,0.0,0.0,0.0,21.89,2.92,21.16,33.08,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,28.75
0,1996,10.0,7.49,0.0,45.47,11.48,20.46,0.0,34.96,0.0,0.0,0.0,14.89,9.24,18.73,42.73,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,23.75
2,1985,21.48,121.96,58.47,24.97,0.0,39.47,0.0,0.0,3.49,10.99,0.0,45.38,8.99,11.32,66.54,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
0,1972,34.98,44.96,161.46,111.94,0.0,0.0,0.0,125.89,0.0,0.0,0.0,70.67,20.98,39.64,143.14,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,6.0
0,1981,0.0,143.77,0.0,313.11,0.0,100.44,0.0,13.97,19.49,11.01,480.27,91.38,104.2,74.5,223.35,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,16.25
0,1993,223.43,113.46,19.99,22.99,17.96,11.49,37.48,19.97,0.0,0.0,0.0,79.57,11.49,18.32,125.48,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,28.75
0,1997,65.46,155.94,124.93,237.38,64.43,73.44,48.97,64.45,0.99,31.35,0.0,129.63,36.53,81.61,200.34,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,26.25
1,1980,19.99,140.43,44.49,175.39,0.0,36.44,131.38,23.48,2.0,28.45,41.97,76.06,43.95,61.45,131.32,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,16.25
2,1986,0.0,80.97,0.0,162.94,0.0,76.45,0.0,57.43,0.0,0.0,0.0,48.78,22.31,49.47,142.64,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16.25
1,1991,0.0,282.4,288.42,239.39,50.92,60.42,17.97,39.97,4.99,10.98,29.48,172.23,27.3,68.94,249.82,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,28.75
1,1976,0.0,99.46,0.0,157.42,0.0,0.0,65.95,42.97,0.0,0.0,0.0,51.38,18.15,44.39,133.26,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,18.75
0,1969,9.99,26.47,0.0,17.49,12.98,0.0,0.0,0.0,0.0,0.0,0.0,13.39,0.0,5.08,30.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,9.0
0,1975,6.99,0.0,0.0,25.53,28.97,9.47,14.99,27.48,0.0,0.0,0.0,12.3,8.66,17.74,49.2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,13.75
0,1964,0.0,0.0,0.0,0.0,64.48,70.4,0.0,11.99,4.99,33.43,0.0,12.9,20.14,25.31,12.49,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,13.75
0,1977,0.0,0.0,0.0,0.0,34.99,0.0,0.0,0.0,7.99,0.0,0.0,7.0,1.33,7.16,-10.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,11.25
0,1998,0.0,28.97,138.95,52.46,18.99,30.97,0.0,0.54,0.0,14.99,0.0,47.87,7.75,17.16,86.92,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,35.0
2,1997,0.0,153.95,0.0,105.96,28.46,59.98,0.0,33.47,3.0,0.0,4.99,57.67,16.91,38.48,87.56,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
1,1988,0.0,19.99,32.48,27.98,0.0,93.9,37.44,23.46,21.46,58.89,3.99,16.09,39.86,34.04,128.9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,28.75
0,1981,0.0,0.0,0.0,50.93,0.0,103.94,22.49,78.36,0.0,25.92,0.0,10.19,38.45,42.62,53.63,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,26.25
0,1970,0.0,34.99,0.0,29.98,0.0,0.0,0.0,0.0,2.49,23.47,24.98,12.99,8.49,5.41,40.82,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,6.0
1,1982,118.37,29.42,69.46,630.04,237.35,141.27,113.39,276.18,7.99,0.0,141.44,216.93,113.38,234.37,565.22,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,13.75
1,1994,19.98,0.0,19.99,0.0,35.97,0.0,14.99,11.98,9.99,0.0,0.0,15.19,6.16,12.16,-6.67,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,28.75
0,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98,0.0,0.0,0.0,0.0,6.0,6.0,16.64,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,16.25
0,1987,0.0,24.49,0.0,33.97,0.0,151.93,270.79,32.97,29.95,0.0,0.0,11.69,80.94,86.6,185.81,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,28.75
0,1978,0.0,155.45,0.0,195.9,0.0,128.93,0.0,40.47,1.99,9.48,3.49,70.27,30.73,61.22,110.74,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,18.75
0,1991,34.47,22.99,35.0,29.47,0.0,2.99,2.01,15.99,0.0,0.0,0.0,24.39,3.5,8.41,78.57,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,28.75
0,1978,0.0,99.0,0.0,326.37,9.27,164.88,0.0,93.43,0.0,0.0,0.0,86.93,43.05,98.99,220.1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,13.75
0,1994,29.99,0.0,24.99,0.0,0.0,5.99,0.0,43.97,0.0,0.0,0.0,11.0,8.33,8.33,30.03,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,11.25
0,1997,0.51,0.51,0.0,59.97,19.99,5.99,0.0,20.97,0.0,0.0,0.0,16.2,4.49,17.82,-2.86,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.0
0,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,0.0,0.0,0.0,6.67,6.67,17.04,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,35.0
3,1995,0.0,0.0,0.0,11.99,0.0,2.99,0.0,0.0,0.0,0.0,0.0,2.4,0.5,2.5,-8.72,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,26.25
2,1998,46.98,0.0,0.0,15.99,119.5,23.48,9.59,0.0,4.49,0.0,5.98,36.49,7.26,28.84,96.28,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4.0
0,1994,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.89,0.0,0.0,34.87,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,13.75
0,1993,74.48,0.0,18.0,0.0,0.0,0.0,0.0,70.46,0.0,0.0,0.0,18.5,11.74,11.74,77.39,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,11.25
0,1995,0.0,42.48,0.0,0.0,0.0,0.0,0.0,143.89,0.0,0.0,0.0,8.5,23.98,23.98,76.36,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,18.75
1,1977,59.97,167.44,0.0,314.85,59.97,49.96,76.4,21.48,0.0,3.49,0.0,120.45,25.22,87.11,239.52,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,18.75
0,1965,0.0,0.0,29.49,0.0,0.0,0.0,0.0,0.0,0.0,14.99,28.98,5.9,7.33,0.0,24.76,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4.0
2,1987,118.48,107.44,54.48,110.45,0.0,17.98,10.49,69.94,0.0,0.0,0.0,78.17,16.4,34.81,119.87,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,23.75
0,1995,4.99,134.48,74.98,42.48,14.49,82.44,0.0,74.96,0.0,0.0,0.0,54.28,26.23,35.73,120.3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1994,54.97,0.0,0.0,139.94,9.99,37.46,40.97,133.38,49.43,0.0,33.97,40.98,49.2,68.53,163.77,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
3,1991,115.97,362.89,22.99,222.34,9.99,87.45,0.0,14.49,0.0,0.0,1652.45,146.84,292.4,55.71,463.68,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,23.75
1,1978,0.0,0.0,0.0,0.0,9.99,0.0,0.0,143.37,0.0,0.0,83.44,2.0,37.8,25.56,61.48,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23.75
2,1988,9.99,45.45,55.45,99.33,9.48,21.44,8.49,24.45,29.48,0.0,31.99,43.94,19.31,32.11,133.78,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,13.75
1,1978,95.47,299.46,784.82,0.0,148.94,150.0,0.0,0.0,0.0,0.0,0.0,265.74,25.0,49.82,363.27,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,21.25
0,1984,39.48,49.48,24.98,14.49,14.99,0.0,0.0,0.0,19.49,0.0,0.0,28.68,3.25,8.16,6.6,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,11.25
0,1997,30.48,14.99,0.0,64.46,0.0,14.99,11.99,9.49,0.0,0.0,0.0,21.99,6.08,16.82,88.88,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,26.25
0,1998,0.0,223.94,148.46,86.95,10.49,34.99,0.0,0.0,0.0,0.0,0.0,93.97,5.83,22.07,83.01,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,35.0
1,1998,0.0,6.98,0.0,144.44,0.0,90.92,14.48,55.46,39.99,19.47,0.0,30.28,36.72,57.55,139.72,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,28.75
2,1993,29.99,0.0,68.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.79,0.0,0.0,13.09,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,26.25
1,1987,0.0,51.46,0.0,90.47,0.0,115.94,27.48,0.0,0.0,8.48,3.99,28.39,25.98,38.98,59.59,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,21.25
